seed,rho,a_seed,eta,gamma,init_rho,valid_obj,valid_prob,test_obj,test_prob,time,valid_cover,test_cover,valid_in,test_in,avg_val,valid_cvar,test_cvar
6,0.4,6,0.25,7,1.5,0.0,0.2925,0.0,0.287,0.000161141,0.3275,0.325,-7.252627364479832,-7.276860132203069,-5.994268561829398,2.2147223179936963,1.6234946177047809
6,0.4538461538461539,6,0.25,7,1.5,0.0,0.255,0.0,0.243,0.000161141,0.42,0.406,-6.9240350199567455,-6.941953826852448,-5.9236612210352995,2.015904825307421,1.4590497664555349
6,0.5076923076923077,6,0.25,7,1.5,0.0,0.225,0.0,0.198,0.000161141,0.5125,0.482,-6.595442664284437,-6.607047506731568,-5.814307668632826,1.8575632620640554,1.2803468818181742
6,0.5615384615384615,6,0.25,7,1.5,0.0,0.19,0.0,0.165,0.000161141,0.555,0.553,-6.266850318458733,-6.272141199425237,-5.675040172627306,1.6893311316281951,1.1243550695460243
6,0.6153846153846154,6,0.25,7,1.5,0.0,0.155,0.0,0.141,0.000161141,0.615,0.629,-5.9382579832274915,-5.937234902788163,-5.510242566060324,1.477285842247836,0.9816136144682889
6,0.6692307692307693,6,0.25,7,1.5,0.0,0.1275,0.0,0.119,0.000161141,0.66,0.691,-5.6096656257173985,-5.602328583658007,-5.325226558635661,1.2910392766773584,0.8660548833162947
6,0.7230769230769232,6,0.25,7,1.5,1.0447587239781342e-10,0.1125,1.0447587239781342e-10,0.097,0.000161141,0.7225,0.748,-5.265490855118475,-5.249822165526482,-5.123433372142061,1.7493046495860387,1.077976694114344
6,0.7769230769230769,6,0.25,7,1.5,1.9287704766668412e-10,0.0925,1.9287704766668412e-10,0.077,0.000161141,0.765,0.796,-4.82993994367158,-4.793219302986987,-4.95031225954129,1.6540613967096494,0.9704663555223126
6,0.8307692307692308,6,0.25,7,1.5,1.6267489577614924e-09,0.075,1.6267489577614924e-09,0.065,0.000161141,0.82,0.845,-4.340163255591224,-4.280777057831554,-4.774825076251193,1.6332238099550176,0.9126813891084776
6,0.8846153846153847,6,0.25,7,1.5,9.819780544262358e-10,0.0625,9.819780544262358e-10,0.055,0.000161141,0.87,0.875,-3.814613512089529,-3.730457504379344,-4.598855810780944,1.6361487197524844,0.8863688181332428
